ts_code,name,report_date,year,analyst_count,eps_avg,eps_max,eps_min,np_avg,np_max,np_min,revenue_avg,target_price_avg,rating_buy,rating_hold,rating_neutral,rating_sell
000001,平安银行,2025-02-17,,,,,,,,,,,买入,,,
000001,平安银行,2025-01-24,,,,,,,,,,,买入,,,
000001,平安银行,2025-01-23,,,,,,,,,,,买入,,,
000001,平安银行,2025-01-19,,,,,,,,,,,买入,,,
000001,平安银行,2025-01-17,,,,,,,,,,,买入,,,
000001,平安银行,2025-01-17,,,,,,,,,,,买入,,,
000001,平安银行,2025-01-15,,,,,,,,,,,买入,,,
000001,平安银行,2025-01-14,,,,,,,,,,,买入,,,
000001,平安银行,2025-01-13,,,,,,,,,,,买入,,,
000001,平安银行,2025-01-13,,,,,,,,,,,买入,,,
000001,平安银行,2025-01-10,,,,,,,,,,,买入,,,
000001,平安银行,2025-01-08,,,,,,,,,,,买入,,,
000001,平安银行,2025-01-02,,,,,,,,,,,买入,,,
000001,平安银行,2025-01-02,,,,,,,,,,,买入,,,
000001,平安银行,2024-12-31,,,,,,,,,,,买入,,,
000001,平安银行,2024-12-31,,,,,,,,,,,买入,,,
000001,平安银行,2024-12-18,,,,,,,,,,,买入,,,
000001,平安银行,2024-12-16,,,,,,,,,,,买入,,,
000001,平安银行,2024-12-10,,,,,,,,,,,买入,,,
000001,平安银行,2024-12-10,,,,,,,,,,,买入,,,
000001,平安银行,2024-12-10,,,,,,,,,,,买入,,,
000001,平安银行,2024-12-09,,,,,,,,,,,买入,,,
000001,平安银行,2024-12-03,,,,,,,,,,,买入,,,
000001,平安银行,2024-12-02,,,,,,,,,,,买入,,,
000001,平安银行,2024-12-01,,,,,,,,,,,买入,,,
000001,平安银行,2024-12-01,,,,,,,,,,,买入,,,
000001,平安银行,2024-11-19,,,,,,,,,,,买入,,,
000001,平安银行,2024-11-19,,,,,,,,,,,买入,,,
000001,平安银行,2024-11-15,,,,,,,,,,,买入,,,
000001,平安银行,2024-11-10,,,,,,,,,,,买入,,,
000001,平安银行,2024-10-28,,,,,,,,,,,买入,,,
000001,平安银行,2024-10-21,,,,,,,,,,,买入,,,
000001,平安银行,2024-10-21,,,,,,,,,,,买入,,,
000001,平安银行,2024-10-21,,,,,,,,,,,增持,,,
000001,平安银行,2024-10-21,,,,,,,,,,,买入,,,
000001,平安银行,2024-10-21,,,,,,,,,,,买入,,,
000001,平安银行,2024-10-21,,,,,,,,,,,增持,,,
000001,平安银行,2024-10-21,,,,,,,,,,,买入,,,
000001,平安银行,2024-10-21,,,,,,,,,,,增持,,,
000001,平安银行,2024-10-21,,,,,,,,,,,买入,,,
000001,平安银行,2024-10-21,,,,,,,,,,,增持,,,
000001,平安银行,2024-10-20,,,,,,,,,,,买入,,,
000001,平安银行,2024-10-20,,,,,,,,,,,买入,,,
000001,平安银行,2024-10-20,,,,,,,,,,,买入,,,
000001,平安银行,2024-10-20,,,,,,,,,,,增持,,,
000001,平安银行,2024-10-20,,,,,,,,,,,买入,,,
000001,平安银行,2024-10-20,,,,,,,,,,,中性,,,
000001,平安银行,2024-10-20,,,,,,,,,,,买入,,,
000001,平安银行,2024-10-19,,,,,,,,,,,买入,,,
000001,平安银行,2024-10-19,,,,,,,,,,,买入,,,
000001,平安银行,2024-10-19,,,,,,,,,,,买入,,,
000001,平安银行,2024-10-16,,,,,,,,,,,买入,,,
000001,平安银行,2024-10-15,,,,,,,,,,,买入,,,
000001,平安银行,2024-10-05,,,,,,,,,,,买入,,,
000001,平安银行,2024-09-30,,,,,,,,,,,买入,,,
000001,平安银行,2024-09-25,,,,,,,,,,,买入,,,
000001,平安银行,2024-09-17,,,,,,,,,,,买入,,,
000001,平安银行,2024-09-17,,,,,,,,,,,买入,,,
000001,平安银行,2024-09-12,,,,,,,,,,,买入,,,
000001,平安银行,2024-09-09,,,,,,,,,,,买入,,,
000001,平安银行,2024-09-04,,,,,,,,,,,买入,,,
000001,平安银行,2024-08-30,,,,,,,,,,,买入,,,
000001,平安银行,2024-08-22,,,,,,,,,,,买入,,,
000001,平安银行,2024-08-19,,,,,,,,,,,增持,,,
000001,平安银行,2024-08-19,,,,,,,,,,,增持,,,
000001,平安银行,2024-08-19,,,,,,,,,,,买入,,,
000001,平安银行,2024-08-18,,,,,,,,,,,买入,,,
000001,平安银行,2024-08-16,,,,,,,,,,,买入,,,
000001,平安银行,2024-08-16,,,,,,,,,,,买入,,,
000001,平安银行,2024-08-16,,,,,,,,,,,增持,,,
000001,平安银行,2024-08-16,,,,,,,,,,,买入,,,
000001,平安银行,2024-08-16,,,,,,,,,,,买入,,,
000001,平安银行,2024-08-16,,,,,,,,,,,增持,,,
000001,平安银行,2024-08-16,,,,,,,,,,,增持,,,
000001,平安银行,2024-08-16,,,,,,,,,,,买入,,,
000001,平安银行,2024-08-16,,,,,,,,,,,中性,,,
000001,平安银行,2024-08-16,,,,,,,,,,,买入,,,
000001,平安银行,2024-08-16,,,,,,,,,,,买入,,,
000001,平安银行,2024-08-16,,,,,,,,,,,买入,,,
000001,平安银行,2024-08-16,,,,,,,,,,,买入,,,
000001,平安银行,2024-08-14,,,,,,,,,,,买入,,,
000001,平安银行,2024-08-14,,,,,,,,,,,买入,,,
000001,平安银行,2024-08-13,,,,,,,,,,,买入,,,
000001,平安银行,2024-08-12,,,,,,,,,,,买入,,,
000001,平安银行,2024-08-07,,,,,,,,,,,买入,,,
000001,平安银行,2024-08-06,,,,,,,,,,,买入,,,
000001,平安银行,2024-08-01,,,,,,,,,,,买入,,,
000001,平安银行,2024-07-31,,,,,,,,,,,买入,,,
000001,平安银行,2024-07-31,,,,,,,,,,,买入,,,
000001,平安银行,2024-07-31,,,,,,,,,,,买入,,,
000001,平安银行,2024-07-29,,,,,,,,,,,买入,,,
000001,平安银行,2024-07-23,,,,,,,,,,,买入,,,
000001,平安银行,2024-07-22,,,,,,,,,,,买入,,,
000001,平安银行,2024-07-22,,,,,,,,,,,买入,,,
000001,平安银行,2024-07-22,,,,,,,,,,,买入,,,
000001,平安银行,2024-07-22,,,,,,,,,,,买入,,,
000001,平安银行,2024-07-16,,,,,,,,,,,买入,,,
000001,平安银行,2024-07-15,,,,,,,,,,,买入,,,
000001,平安银行,2024-07-14,,,,,,,,,,,买入,,,
000001,平安银行,2024-07-12,,,,,,,,,,,买入,,,
000001,平安银行,2024-07-11,,,,,,,,,,,买入,,,
000001,平安银行,2024-07-02,,,,,,,,,,,买入,,,
000001,平安银行,2024-07-02,,,,,,,,,,,买入,,,
000001,平安银行,2024-07-01,,,,,,,,,,,买入,,,
000001,平安银行,2024-06-25,,,,,,,,,,,买入,,,
000001,平安银行,2024-06-17,,,,,,,,,,,买入,,,
000001,平安银行,2024-06-17,,,,,,,,,,,买入,,,
000001,平安银行,2024-06-13,,,,,,,,,,,买入,,,
000001,平安银行,2024-06-04,,,,,,,,,,,买入,,,
000001,平安银行,2024-05-28,,,,,,,,,,,买入,,,
000001,平安银行,2024-05-28,,,,,,,,,,,买入,,,
000001,平安银行,2024-05-26,,,,,,,,,,,买入,,,
000001,平安银行,2024-05-20,,,,,,,,,,,买入,,,
000001,平安银行,2024-05-20,,,,,,,,,,,买入,,,
000001,平安银行,2024-05-17,,,,,,,,,,,买入,,,
000001,平安银行,2024-05-17,,,,,,,,,,,买入,,,
000001,平安银行,2024-05-16,,,,,,,,,,,买入,,,
000001,平安银行,2024-05-13,,,,,,,,,,,买入,,,
000001,平安银行,2024-05-07,,,,,,,,,,,买入,,,
000001,平安银行,2024-05-05,,,,,,,,,,,买入,,,
000001,平安银行,2024-05-04,,,,,,,,,,,买入,,,
000001,平安银行,2024-05-01,,,,,,,,,,,买入,,,
000001,平安银行,2024-04-26,,,,,,,,,,,买入,,,
000001,平安银行,2024-04-25,,,,,,,,,,,增持,,,
000001,平安银行,2024-04-24,,,,,,,,,,,买入,,,
000001,平安银行,2024-04-24,,,,,,,,,,,买入,,,
000001,平安银行,2024-04-23,,,,,,,,,,,增持,,,
000001,平安银行,2024-04-22,,,,,,,,,,,买入,,,
000001,平安银行,2024-04-22,,,,,,,,,,,增持,,,
000001,平安银行,2024-04-22,,,,,,,,,,,增持,,,
000001,平安银行,2024-04-22,,,,,,,,,,,买入,,,
000001,平安银行,2024-04-22,,,,,,,,,,,买入,,,
000001,平安银行,2024-04-22,,,,,,,,,,,买入,,,
000001,平安银行,2024-04-22,,,,,,,,,,,买入,,,
000001,平安银行,2024-04-22,,,,,,,,,,,买入,,,
000001,平安银行,2024-04-22,,,,,,,,,,,买入,,,
000001,平安银行,2024-04-21,,,,,,,,,,,买入,,,
000001,平安银行,2024-04-21,,,,,,,,,,,买入,,,
000001,平安银行,2024-04-21,,,,,,,,,,,增持,,,
000001,平安银行,2024-04-21,,,,,,,,,,,增持,,,
000001,平安银行,2024-04-21,,,,,,,,,,,买入,,,
000001,平安银行,2024-04-21,,,,,,,,,,,买入,,,
000001,平安银行,2024-04-21,,,,,,,,,,,买入,,,
000001,平安银行,2024-04-19,,,,,,,,,,,买入,,,
000001,平安银行,2024-04-17,,,,,,,,,,,买入,,,
000001,平安银行,2024-04-17,,,,,,,,,,,买入,,,
000001,平安银行,2024-04-17,,,,,,,,,,,买入,,,
000001,平安银行,2024-04-16,,,,,,,,,,,买入,,,
000001,平安银行,2024-04-15,,,,,,,,,,,买入,,,
000001,平安银行,2024-04-14,,,,,,,,,,,买入,,,
000001,平安银行,2024-04-12,,,,,,,,,,,买入,,,
000001,平安银行,2024-04-11,,,,,,,,,,,买入,,,
000001,平安银行,2024-04-08,,,,,,,,,,,买入,,,
000001,平安银行,2024-04-08,,,,,,,,,,,买入,,,
000001,平安银行,2024-04-07,,,,,,,,,,,买入,,,
000001,平安银行,2024-04-07,,,,,,,,,,,买入,,,
000001,平安银行,2024-04-02,,,,,,,,,,,买入,,,
000001,平安银行,2024-04-02,,,,,,,,,,,买入,,,
000001,平安银行,2024-04-01,,,,,,,,,,,买入,,,
000001,平安银行,2024-03-20,,,,,,,,,,,买入,,,
000001,平安银行,2024-03-18,,,,,,,,,,,买入,,,
000001,平安银行,2024-03-18,,,,,,,,,,,买入,,,
000001,平安银行,2024-03-17,,,,,,,,,,,买入,,,
000001,平安银行,2024-03-17,,,,,,,,,,,增持,,,
000001,平安银行,2024-03-17,,,,,,,,,,,买入,,,
000001,平安银行,2024-03-17,,,,,,,,,,,买入,,,
000001,平安银行,2024-03-15,,,,,,,,,,,买入,,,
000001,平安银行,2024-03-15,,,,,,,,,,,买入,,,
000001,平安银行,2024-03-15,,,,,,,,,,,买入,,,
000001,平安银行,2024-03-15,,,,,,,,,,,买入,,,
000001,平安银行,2024-03-15,,,,,,,,,,,增持,,,
000001,平安银行,2024-03-15,,,,,,,,,,,增持,,,
000001,平安银行,2024-03-15,,,,,,,,,,,增持,,,
000001,平安银行,2024-03-15,,,,,,,,,,,买入,,,
000001,平安银行,2024-03-15,,,,,,,,,,,买入,,,
000001,平安银行,2024-03-15,,,,,,,,,,,买入,,,
000001,平安银行,2024-03-15,,,,,,,,,,,增持,,,
000001,平安银行,2024-03-15,,,,,,,,,,,增持,,,
000001,平安银行,2024-03-15,,,,,,,,,,,买入,,,
000001,平安银行,2024-03-15,,,,,,,,,,,买入,,,
000001,平安银行,2024-03-15,,,,,,,,,,,买入,,,
000001,平安银行,2024-03-15,,,,,,,,,,,买入,,,
000001,平安银行,2024-03-12,,,,,,,,,,,买入,,,
000001,平安银行,2024-03-11,,,,,,,,,,,增持,,,
000001,平安银行,2024-03-11,,,,,,,,,,,增持,,,
000001,平安银行,2024-03-10,,,,,,,,,,,买入,,,
000001,平安银行,2024-03-04,,,,,,,,,,,增持,,,
000001,平安银行,2024-03-03,,,,,,,,,,,买入,,,
000001,平安银行,2024-02-23,,,,,,,,,,,买入,,,
000001,平安银行,2024-02-22,,,,,,,,,,,增持,,,
000001,平安银行,2024-02-22,,,,,,,,,,,买入,,,
000001,平安银行,2024-02-21,,,,,,,,,,,买入,,,
000001,平安银行,2024-02-21,,,,,,,,,,,买入,,,
000001,平安银行,2024-02-21,,,,,,,,,,,增持,,,
000001,平安银行,2024-02-19,,,,,,,,,,,买入,,,
000001,平安银行,2024-02-18,,,,,,,,,,,买入,,,
000001,平安银行,2024-02-18,,,,,,,,,,,买入,,,
000001,平安银行,2024-02-18,,,,,,,,,,,增持,,,
000001,平安银行,2024-02-18,,,,,,,,,,,买入,,,
000001,平安银行,2024-02-18,,,,,,,,,,,增持,,,
000001,平安银行,2024-02-18,,,,,,,,,,,买入,,,
000001,平安银行,2024-02-18,,,,,,,,,,,买入,,,
000001,平安银行,2024-02-07,,,,,,,,,,,增持,,,
000001,平安银行,2024-02-06,,,,,,,,,,,买入,,,
000001,平安银行,2024-02-05,,,,,,,,,,,增持,,,
000001,平安银行,2024-02-05,,,,,,,,,,,增持,,,
000001,平安银行,2024-02-04,,,,,,,,,,,买入,,,
000001,平安银行,2024-02-04,,,,,,,,,,,买入,,,
000001,平安银行,2024-01-29,,,,,,,,,,,增持,,,
000001,平安银行,2024-01-26,,,,,,,,,,,买入,,,
000001,平安银行,2024-01-26,,,,,,,,,,,买入,,,
000001,平安银行,2024-01-25,,,,,,,,,,,买入,,,
000001,平安银行,2024-01-25,,,,,,,,,,,增持,,,
000001,平安银行,2024-01-25,,,,,,,,,,,买入,,,
000001,平安银行,2024-01-25,,,,,,,,,,,买入,,,
000001,平安银行,2024-01-25,,,,,,,,,,,买入,,,
000001,平安银行,2024-01-24,,,,,,,,,,,买入,,,
000001,平安银行,2024-01-23,,,,,,,,,,,买入,,,
000001,平安银行,2024-01-23,,,,,,,,,,,增持,,,
000001,平安银行,2024-01-22,,,,,,,,,,,买入,,,
000001,平安银行,2024-01-22,,,,,,,,,,,增持,,,
000001,平安银行,2024-01-16,,,,,,,,,,,买入,,,
000001,平安银行,2024-01-16,,,,,,,,,,,买入,,,
000001,平安银行,2024-01-16,,,,,,,,,,,买入,,,
000001,平安银行,2024-01-16,,,,,,,,,,,买入,,,
000001,平安银行,2024-01-16,,,,,,,,,,,买入,,,
000001,平安银行,2024-01-15,,,,,,,,,,,买入,,,
000001,平安银行,2024-01-15,,,,,,,,,,,增持,,,
000001,平安银行,2024-01-15,,,,,,,,,,,买入,,,
000001,平安银行,2024-01-14,,,,,,,,,,,增持,,,
000001,平安银行,2024-01-14,,,,,,,,,,,买入,,,
000001,平安银行,2024-01-11,,,,,,,,,,,买入,,,
000001,平安银行,2024-01-09,,,,,,,,,,,增持,,,
000001,平安银行,2024-01-08,,,,,,,,,,,增持,,,
000001,平安银行,2024-01-03,,,,,,,,,,,买入,,,
000001,平安银行,2024-01-01,,,,,,,,,,,买入,,,
000001,平安银行,2023-12-29,,,,,,,,,,,,,,
000001,平安银行,2023-12-28,,,,,,,,,,,增持,,,
000001,平安银行,2023-12-25,,,,,,,,,,,买入,,,
000001,平安银行,2023-12-24,,,,,,,,,,,增持,,,
000001,平安银行,2023-12-24,,,,,,,,,,,买入,,,
000001,平安银行,2023-12-22,,,,,,,,,,,买入,,,
000001,平安银行,2023-12-20,,,,,,,,,,,买入,,,
000001,平安银行,2023-12-18,,,,,,,,,,,买入,,,
000001,平安银行,2023-12-18,,,,,,,,,,,买入,,,
000001,平安银行,2023-12-15,,,,,,,,,,,买入,,,
000001,平安银行,2023-12-14,,,,,,,,,,,买入,,,
000001,平安银行,2023-12-14,,,,,,,,,,,买入,,,
000001,平安银行,2023-12-14,,,,,,,,,,,增持,,,
000001,平安银行,2023-12-13,,,,,,,,,,,买入,,,
000001,平安银行,2023-12-11,,,,,,,,,,,买入,,,
000001,平安银行,2023-12-11,,,,,,,,,,,买入,,,
000001,平安银行,2023-12-07,,,,,,,,,,,增持,,,
000001,平安银行,2023-12-07,,,,,,,,,,,买入,,,
000001,平安银行,2023-12-06,,,,,,,,,,,买入,,,
000001,平安银行,2023-12-05,,,,,,,,,,,买入,,,
000001,平安银行,2023-12-04,,,,,,,,,,,增持,,,
000001,平安银行,2023-11-30,,,,,,,,,,,买入,,,
000001,平安银行,2023-11-30,,,,,,,,,,,买入,,,
000001,平安银行,2023-11-30,,,,,,,,,,,增持,,,
000001,平安银行,2023-11-28,,,,,,,,,,,买入,,,
000001,平安银行,2023-11-28,,,,,,,,,,,买入,,,
000001,平安银行,2023-11-27,,,,,,,,,,,买入,,,
000001,平安银行,2023-11-22,,,,,,,,,,,买入,,,
000001,平安银行,2023-11-21,,,,,,,,,,,买入,,,
000001,平安银行,2023-11-20,,,,,,,,,,,增持,,,
000001,平安银行,2023-11-20,,,,,,,,,,,增持,,,
000001,平安银行,2023-11-17,,,,,,,,,,,增持,,,
000001,平安银行,2023-11-15,,,,,,,,,,,买入,,,
000001,平安银行,2023-11-14,,,,,,,,,,,买入,,,
000001,平安银行,2023-11-14,,,,,,,,,,,买入,,,
000001,平安银行,2023-11-14,,,,,,,,,,,增持,,,
000001,平安银行,2023-11-14,,,,,,,,,,,买入,,,
000001,平安银行,2023-11-14,,,,,,,,,,,买入,,,
000001,平安银行,2023-11-14,,,,,,,,,,,买入,,,
000001,平安银行,2023-11-13,,,,,,,,,,,买入,,,
000001,平安银行,2023-11-13,,,,,,,,,,,增持,,,
000001,平安银行,2023-11-10,,,,,,,,,,,买入,,,
000001,平安银行,2023-11-09,,,,,,,,,,,增持,,,
000001,平安银行,2023-11-09,,,,,,,,,,,买入,,,
000001,平安银行,2023-11-08,,,,,,,,,,,买入,,,
000001,平安银行,2023-11-08,,,,,,,,,,,买入,,,
000001,平安银行,2023-11-08,,,,,,,,,,,买入,,,
000001,平安银行,2023-11-07,,,,,,,,,,,买入,,,
000001,平安银行,2023-11-06,,,,,,,,,,,买入,,,
000001,平安银行,2023-11-06,,,,,,,,,,,买入,,,
000001,平安银行,2023-11-06,,,,,,,,,,,增持,,,
000001,平安银行,2023-11-03,,,,,,,,,,,买入,,,
000001,平安银行,2023-11-03,,,,,,,,,,,增持,,,
000001,平安银行,2023-11-02,,,,,,,,,,,买入,,,
000001,平安银行,2023-11-01,,,,,,,,,,,买入,,,
000001,平安银行,2023-11-01,,,,,,,,,,,买入,,,
000001,平安银行,2023-10-31,,,,,,,,,,,增持,,,
000001,平安银行,2023-10-28,,,,,,,,,,,买入,,,
000001,平安银行,2023-10-28,,,,,,,,,,,买入,,,
000001,平安银行,2023-10-27,,,,,,,,,,,增持,,,
000001,平安银行,2023-10-27,,,,,,,,,,,增持,,,
000001,平安银行,2023-10-26,,,,,,,,,,,买入,,,
000001,平安银行,2023-10-26,,,,,,,,,,,买入,,,
000001,平安银行,2023-10-26,,,,,,,,,,,买入,,,
000001,平安银行,2023-10-26,,,,,,,,,,,增持,,,
000001,平安银行,2023-10-26,,,,,,,,,,,增持,,,
000001,平安银行,2023-10-26,,,,,,,,,,,增持,,,
000001,平安银行,2023-10-25,,,,,,,,,,,买入,,,
000001,平安银行,2023-10-25,,,,,,,,,,,增持,,,
000001,平安银行,2023-10-25,,,,,,,,,,,买入,,,
000001,平安银行,2023-10-25,,,,,,,,,,,买入,,,
000001,平安银行,2023-10-25,,,,,,,,,,,买入,,,
000001,平安银行,2023-10-25,,,,,,,,,,,买入,,,
000001,平安银行,2023-10-25,,,,,,,,,,,增持,,,
000001,平安银行,2023-10-25,,,,,,,,,,,买入,,,
000001,平安银行,2023-10-25,,,,,,,,,,,买入,,,
000001,平安银行,2023-10-25,,,,,,,,,,,买入,,,
000001,平安银行,2023-10-25,,,,,,,,,,,买入,,,
000001,平安银行,2023-10-25,,,,,,,,,,,买入,,,
000001,平安银行,2023-10-25,,,,,,,,,,,买入,,,
000001,平安银行,2023-10-25,,,,,,,,,,,买入,,,
000001,平安银行,2023-10-25,,,,,,,,,,,买入,,,
000001,平安银行,2023-10-24,,,,,,,,,,,买入,,,
000001,平安银行,2023-10-24,,,,,,,,,,,买入,,,
000001,平安银行,2023-10-23,,,,,,,,,,,买入,,,
000001,平安银行,2023-10-18,,,,,,,,,,,买入,,,
000001,平安银行,2023-10-16,,,,,,,,,,,买入,,,
000001,平安银行,2023-10-16,,,,,,,,,,,买入,,,
000001,平安银行,2023-10-15,,,,,,,,,,,增持,,,
000001,平安银行,2023-10-15,,,,,,,,,,,买入,,,
000001,平安银行,2023-10-15,,,,,,,,,,,买入,,,
000001,平安银行,2023-10-13,,,,,,,,,,,增持,,,
000001,平安银行,2023-10-13,,,,,,,,,,,买入,,,
000001,平安银行,2023-10-12,,,,,,,,,,,买入,,,
000001,平安银行,2023-10-11,,,,,,,,,,,买入,,,
000001,平安银行,2023-10-09,,,,,,,,,,,买入,,,
000001,平安银行,2023-09-27,,,,,,,,,,,买入,,,
000001,平安银行,2023-09-25,,,,,,,,,,,增持,,,
000001,平安银行,2023-09-24,,,,,,,,,,,买入,,,
000001,平安银行,2023-09-19,,,,,,,,,,,买入,,,
000001,平安银行,2023-09-15,,,,,,,,,,,增持,,,
000001,平安银行,2023-09-15,,,,,,,,,,,买入,,,
000001,平安银行,2023-09-15,,,,,,,,,,,买入,,,
000001,平安银行,2023-09-15,,,,,,,,,,,买入,,,
000001,平安银行,2023-09-14,,,,,,,,,,,买入,,,
000001,平安银行,2023-09-14,,,,,,,,,,,买入,,,
000001,平安银行,2023-09-13,,,,,,,,,,,买入,,,
000001,平安银行,2023-09-12,,,,,,,,,,,买入,,,
000001,平安银行,2023-09-12,,,,,,,,,,,买入,,,
000001,平安银行,2023-09-12,,,,,,,,,,,增持,,,
000001,平安银行,2023-09-12,,,,,,,,,,,买入,,,
000001,平安银行,2023-09-12,,,,,,,,,,,买入,,,
000001,平安银行,2023-09-12,,,,,,,,,,,买入,,,
000001,平安银行,2023-09-11,,,,,,,,,,,买入,,,
000001,平安银行,2023-09-11,,,,,,,,,,,增持,,,
000001,平安银行,2023-09-10,,,,,,,,,,,买入,,,
000001,平安银行,2023-09-08,,,,,,,,,,,买入,,,
000001,平安银行,2023-09-08,,,,,,,,,,,买入,,,
000001,平安银行,2023-09-08,,,,,,,,,,,买入,,,
000001,平安银行,2023-09-08,,,,,,,,,,,买入,,,
000001,平安银行,2023-09-07,,,,,,,,,,,买入,,,
000001,平安银行,2023-09-07,,,,,,,,,,,买入,,,
000001,平安银行,2023-09-07,,,,,,,,,,,买入,,,
000001,平安银行,2023-09-06,,,,,,,,,,,买入,,,
000001,平安银行,2023-09-05,,,,,,,,,,,买入,,,
000001,平安银行,2023-09-04,,,,,,,,,,,买入,,,
000001,平安银行,2023-09-04,,,,,,,,,,,增持,,,
000001,平安银行,2023-09-04,,,,,,,,,,,买入,,,
000001,平安银行,2023-09-04,,,,,,,,,,,买入,,,
000001,平安银行,2023-09-04,,,,,,,,,,,买入,,,
000001,平安银行,2023-09-01,,,,,,,,,,,增持,,,
000001,平安银行,2023-09-01,,,,,,,,,,,买入,,,
000001,平安银行,2023-09-01,,,,,,,,,,,买入,,,
000001,平安银行,2023-08-30,,,,,,,,,,,买入,,,
000001,平安银行,2023-08-30,,,,,,,,,,,增持,,,
000001,平安银行,2023-08-27,,,,,,,,,,,增持,,,
000001,平安银行,2023-08-27,,,,,,,,,,,买入,,,
000001,平安银行,2023-08-27,,,,,,,,,,,买入,,,
000001,平安银行,2023-08-27,,,,,,,,,,,增持,,,
000001,平安银行,2023-08-25,,,,,,,,,,,买入,,,
000001,平安银行,2023-08-24,,,,,,,,,,,增持,,,
000001,平安银行,2023-08-24,,,,,,,,,,,增持,,,
000001,平安银行,2023-08-24,,,,,,,,,,,增持,,,
000001,平安银行,2023-08-24,,,,,,,,,,,买入,,,
000001,平安银行,2023-08-24,,,,,,,,,,,增持,,,
000001,平安银行,2023-08-24,,,,,,,,,,,买入,,,
000001,平安银行,2023-08-24,,,,,,,,,,,买入,,,
000001,平安银行,2023-08-24,,,,,,,,,,,增持,,,
000001,平安银行,2023-08-24,,,,,,,,,,,买入,,,
000001,平安银行,2023-08-24,,,,,,,,,,,买入,,,
000001,平安银行,2023-08-24,,,,,,,,,,,买入,,,
000001,平安银行,2023-08-24,,,,,,,,,,,买入,,,
000001,平安银行,2023-08-24,,,,,,,,,,,买入,,,
000001,平安银行,2023-08-24,,,,,,,,,,,买入,,,
000001,平安银行,2023-08-24,,,,,,,,,,,买入,,,
000001,平安银行,2023-08-24,,,,,,,,,,,买入,,,
000001,平安银行,2023-08-24,,,,,,,,,,,买入,,,
000001,平安银行,2023-08-24,,,,,,,,,,,买入,,,
000001,平安银行,2023-08-24,,,,,,,,,,,买入,,,
000001,平安银行,2023-08-22,,,,,,,,,,,增持,,,
000001,平安银行,2023-08-22,,,,,,,,,,,买入,,,
000001,平安银行,2023-08-22,,,,,,,,,,,买入,,,
000001,平安银行,2023-08-21,,,,,,,,,,,买入,,,
000001,平安银行,2023-08-21,,,,,,,,,,,买入,,,
000001,平安银行,2023-08-21,,,,,,,,,,,买入,,,
000001,平安银行,2023-08-20,,,,,,,,,,,增持,,,
000001,平安银行,2023-08-20,,,,,,,,,,,买入,,,
000001,平安银行,2023-08-18,,,,,,,,,,,买入,,,
000001,平安银行,2023-08-18,,,,,,,,,,,买入,,,
000001,平安银行,2023-08-18,,,,,,,,,,,买入,,,
000001,平安银行,2023-08-17,,,,,,,,,,,买入,,,
000001,平安银行,2023-08-17,,,,,,,,,,,买入,,,
000001,平安银行,2023-08-16,,,,,,,,,,,买入,,,
000001,平安银行,2023-08-16,,,,,,,,,,,买入,,,
000001,平安银行,2023-08-15,,,,,,,,,,,买入,,,
000001,平安银行,2023-08-15,,,,,,,,,,,买入,,,
000001,平安银行,2023-08-14,,,,,,,,,,,买入,,,
000001,平安银行,2023-08-14,,,,,,,,,,,买入,,,
000001,平安银行,2023-08-14,,,,,,,,,,,买入,,,
000001,平安银行,2023-08-14,,,,,,,,,,,买入,,,
000001,平安银行,2023-08-14,,,,,,,,,,,增持,,,
000001,平安银行,2023-08-14,,,,,,,,,,,买入,,,
000001,平安银行,2023-08-14,,,,,,,,,,,买入,,,
000001,平安银行,2023-08-13,,,,,,,,,,,买入,,,
000001,平安银行,2023-08-11,,,,,,,,,,,买入,,,
000001,平安银行,2023-08-11,,,,,,,,,,,增持,,,
000001,平安银行,2023-08-10,,,,,,,,,,,买入,,,
000001,平安银行,2023-08-09,,,,,,,,,,,买入,,,
000001,平安银行,2023-08-07,,,,,,,,,,,买入,,,
000001,平安银行,2023-08-04,,,,,,,,,,,买入,,,
000001,平安银行,2023-08-04,,,,,,,,,,,买入,,,
000001,平安银行,2023-08-04,,,,,,,,,,,买入,,,
000001,平安银行,2023-08-03,,,,,,,,,,,买入,,,
000001,平安银行,2023-08-03,,,,,,,,,,,增持,,,
000001,平安银行,2023-08-02,,,,,,,,,,,买入,,,
000001,平安银行,2023-08-02,,,,,,,,,,,买入,,,
000001,平安银行,2023-08-01,,,,,,,,,,,买入,,,
000001,平安银行,2023-08-01,,,,,,,,,,,买入,,,
000001,平安银行,2023-07-30,,,,,,,,,,,买入,,,
000001,平安银行,2023-07-30,,,,,,,,,,,买入,,,
000001,平安银行,2023-07-30,,,,,,,,,,,买入,,,
000001,平安银行,2023-07-30,,,,,,,,,,,买入,,,
000001,平安银行,2023-07-28,,,,,,,,,,,买入,,,
000001,平安银行,2023-07-28,,,,,,,,,,,买入,,,
000001,平安银行,2023-07-26,,,,,,,,,,,买入,,,
000001,平安银行,2023-07-25,,,,,,,,,,,买入,,,
000001,平安银行,2023-07-25,,,,,,,,,,,买入,,,
000001,平安银行,2023-07-24,,,,,,,,,,,买入,,,
000001,平安银行,2023-07-24,,,,,,,,,,,买入,,,
000001,平安银行,2023-07-24,,,,,,,,,,,增持,,,
000001,平安银行,2023-07-24,,,,,,,,,,,买入,,,
000001,平安银行,2023-07-24,,,,,,,,,,,买入,,,
